year,state,state_po,office,district,candidate,party_detailed,writein,candidatevotes,totalvotes,percentvotes
2014,HAWAII,HI,US SENATE,statewide,CAM CAVASSO,REPUBLICAN,FALSE,98006,369703,0.265093873
2014,HAWAII,HI,US SENATE,statewide,MICHAEL KOKOSKI,LIBERTARIAN,FALSE,8941,369703,0.024184278
2014,HAWAII,HI,US SENATE,statewide,BRIAN SCHATZ,DEMOCRAT,FALSE,246827,369703,0.667635913
2014,HAWAII,HI,US SENATE,statewide,OVER VOTE,,FALSE,152,369703,0.000411141
2014,IDAHO,ID,US SENATE,statewide,NELS MITCHELL,DEMOCRAT,FALSE,151574,437170,0.34671638
2014,IDAHO,ID,US SENATE,statewide,JAMES E. RISCH,REPUBLICAN,FALSE,285596,437170,0.65328362
2014,ILLINOIS,IL,US SENATE,statewide,RICHARD J. DURBIN,DEMOCRAT,FALSE,1929637,3603519,0.535486839
2014,ILLINOIS,IL,US SENATE,statewide,SHARON HANSEN,LIBERTARIAN,FALSE,135316,3603519,0.037551072
2014,ILLINOIS,IL,US SENATE,statewide,"JAMES D. ""JIM"" OBERWEIS",REPUBLICAN,FALSE,1538522,3603519,0.426949879
2014,ILLINOIS,IL,US SENATE,statewide,,,TRUE,12,3603519,3.33008E-06
2014,ILLINOIS,IL,US SENATE,statewide,,,TRUE,1,3603519,2.77507E-07
2014,ILLINOIS,IL,US SENATE,statewide,,,TRUE,31,3603519,8.6027E-06
2014,IOWA,IA,US SENATE,statewide,DOUGLAS BUTZIER,LIBERTARIAN,FALSE,8232,1129700,0.00728689
2014,IOWA,IA,US SENATE,statewide,RICK STEWART,INDEPENDENT,FALSE,26815,1129700,0.02373639
2014,IOWA,IA,US SENATE,statewide,,,TRUE,1111,1129700,0.000983447
2014,IOWA,IA,US SENATE,statewide,BOB QUAST,BOB QUAST FOR TERM LIMITS,FALSE,5873,1129700,0.005198725
2014,IOWA,IA,US SENATE,statewide,RUTH SMITH,NOMINATED BY PETITION,FALSE,4724,1129700,0.004181641
2014,IOWA,IA,US SENATE,statewide,JONI ERNST,REPUBLICAN,FALSE,588575,1129700,0.521001151
2014,IOWA,IA,US SENATE,statewide,BRUCE BRALEY,DEMOCRAT,FALSE,494370,1129700,0.437611755
2014,KANSAS,KS,US SENATE,statewide,GREG ORMAN,INDEPENDENT,FALSE,368372,866191,0.425278028
2014,KANSAS,KS,US SENATE,statewide,PAT ROBERTS,REPUBLICAN,FALSE,460350,866191,0.531464769
2014,KANSAS,KS,US SENATE,statewide,RANDALL BATSON,LIBERTARIAN,FALSE,37469,866191,0.043257203
2014,KENTUCKY,KY,US SENATE,statewide,,,TRUE,17,1435868,1.18395E-05
2014,KENTUCKY,KY,US SENATE,statewide,DAVID M. PATTERSON,LIBERTARIAN,FALSE,44240,1435868,0.030810632
2014,KENTUCKY,KY,US SENATE,statewide,,,TRUE,53,1435868,3.69115E-05
2014,KENTUCKY,KY,US SENATE,statewide,ALISON LUNDERGAN GRIMES,DEMOCRAT,FALSE,584698,1435868,0.407208741
2014,KENTUCKY,KY,US SENATE,statewide,MICH MCCONNELL,REPUBLICAN,FALSE,806787,1435868,0.561881036
2014,KENTUCKY,KY,US SENATE,statewide,,,TRUE,9,1435868,6.26799E-06
2014,KENTUCKY,KY,US SENATE,statewide,GREGORY D. WELCH,,TRUE,64,1435868,4.45723E-05
2014,LOUISIANA,LA,US SENATE,statewide,BRANNON LEE MCMORRIS,LIBERTARIAN,FALSE,13034,3523183,0.003699496
2014,LOUISIANA,LA,US SENATE,statewide,WAYNE ABLES,DEMOCRAT,FALSE,11323,3523183,0.003213855
2014,LOUISIANA,LA,US SENATE,statewide,VALLIAN SENEGAL,DEMOCRAT,FALSE,3835,3523183,0.001088504
2014,LOUISIANA,LA,US SENATE,statewide,WILLIAM P. WAYMIRE JR.,DEMOCRAT,FALSE,4673,3523183,0.001326357
2014,LOUISIANA,LA,US SENATE,statewide,BILL CASSIDY,REPUBLICAN,FALSE,1712379,3523183,0.486031807
2014,LOUISIANA,LA,US SENATE,statewide,MARY L. LANDRIEU,DEMOCRAT,FALSE,1561210,3523183,0.443124867
2014,LOUISIANA,LA,US SENATE,statewide,THOMAS CLEMENTS,REPUBLICAN,FALSE,14173,3523183,0.004022783
2014,LOUISIANA,LA,US SENATE,statewide,"""ROB"" MANESS",REPUBLICAN,FALSE,202556,3523183,0.05749233
2014,MAINE,ME,US SENATE,statewide,OTHER,,FALSE,269,616996,0.000435983
2014,MAINE,ME,US SENATE,statewide,BLANK VOTE,,FALSE,12968,616996,0.021017964
2014,MAINE,ME,US SENATE,statewide,SUSAN M. COLLINS,REPUBLICAN,FALSE,413505,616996,0.670190731
2014,MAINE,ME,US SENATE,statewide,SHENNA BELLOWS,DEMOCRAT,FALSE,190254,616996,0.308355322
2014,MASSACHUSETTS,MA,US SENATE,statewide,BRIAN J. HERR,REPUBLICAN,FALSE,791950,2186789,0.362151995
2014,MASSACHUSETTS,MA,US SENATE,statewide,BLANK VOTE,,FALSE,101817,2186789,0.046560048
2014,MASSACHUSETTS,MA,US SENATE,statewide,OTHER,,FALSE,3072,2186789,0.001404799
2014,MASSACHUSETTS,MA,US SENATE,statewide,,,TRUE,6,2186789,2.74375E-06
2014,MASSACHUSETTS,MA,US SENATE,statewide,EDWARD J. MARKEY,DEMOCRAT,FALSE,1289944,2186789,0.589880414
2014,MICHIGAN,MI,US SENATE,statewide,,,TRUE,67,3121771,2.14622E-05
2014,MICHIGAN,MI,US SENATE,statewide,RICHARD A. MATKIN,U.S. TAXPAYERS,FALSE,37529,3121771,0.012021702
2014,MICHIGAN,MI,US SENATE,statewide,TERRI LYNN LAND,REPUBLICAN,FALSE,1290199,3121771,0.413290725
2014,MICHIGAN,MI,US SENATE,statewide,JIM FULNER,LIBERTARIAN,FALSE,62897,3121771,0.020147858
2014,MICHIGAN,MI,US SENATE,statewide,GARY C. PETERS,DEMOCRAT,FALSE,1704936,3121771,0.54614384
2014,MICHIGAN,MI,US SENATE,statewide,CHRIS WAHMHOFF,GREEN,FALSE,26137,3121771,0.008372491
2014,MICHIGAN,MI,US SENATE,statewide,,,TRUE,6,3121771,1.92199E-06
2014,MINNESOTA,MN,US SENATE,statewide,HEATHER JOHNSON,LIBERTARIAN,FALSE,29685,1981528,0.014980863
2014,MINNESOTA,MN,US SENATE,statewide,STEVE CARLSON,INDEPENDENCE,FALSE,47530,1981528,0.02398654
2014,MINNESOTA,MN,US SENATE,statewide,MIKE MCFADDEN,REPUBLICAN,FALSE,850227,1981528,0.42907645
2014,MINNESOTA,MN,US SENATE,statewide,,,TRUE,881,1981528,0.000444606
2014,MINNESOTA,MN,US SENATE,statewide,AL FRANKEN,DEMOCRAT,FALSE,1053205,1981528,0.531511541
2014,MISSISSIPPI,MS,US SENATE,statewide,TRAVIS W. CHILDERS,DEMOCRAT,FALSE,239439,631858,0.37894432
2014,MISSISSIPPI,MS,US SENATE,statewide,SHAWN O'HARA,REFORM,FALSE,13938,631858,0.022058754
2014,MISSISSIPPI,MS,US SENATE,statewide,THAD COCHRAN,REPUBLICAN,FALSE,378481,631858,0.598996927
2014,MONTANA,MT,US SENATE,statewide,STEVE DAINES,REPUBLICAN,FALSE,213709,369826,0.577863644
2014,MONTANA,MT,US SENATE,statewide,ROGER ROOTS,LIBERTARIAN,FALSE,7933,369826,0.021450628
2014,MONTANA,MT,US SENATE,statewide,AMANDA CURTIS,DEMOCRAT,FALSE,148184,369826,0.400685728
2014,NEBRASKA,NE,US SENATE,statewide,DAVE DOMINA,DEMOCRAT,FALSE,170127,540337,0.314853508
2014,NEBRASKA,NE,US SENATE,statewide,TODD F. WATSON,BY PETITION,FALSE,6260,540337,0.011585362
2014,NEBRASKA,NE,US SENATE,statewide,JIM JENKINS,BY PETITION,FALSE,15868,540337,0.029366858
2014,NEBRASKA,NE,US SENATE,statewide,BEN SASSE,REPUBLICAN,FALSE,347636,540337,0.643368861
2014,NEBRASKA,NE,US SENATE,statewide,SCATTER,,TRUE,446,540337,0.000825411
2014,NEW HAMPSHIRE,NH,US SENATE,statewide,JEANNE SHAHEEN,DEMOCRAT,FALSE,251184,488159,0.51455366
2014,NEW HAMPSHIRE,NH,US SENATE,statewide,SCOTT P. BROWN,REPUBLICAN,FALSE,235347,488159,0.482111361
2014,NEW HAMPSHIRE,NH,US SENATE,statewide,SCATTER,,FALSE,1628,488159,0.003334979
2014,NEW JERSEY,NJ,US SENATE,statewide,JOSEPH BARATELLI,LIBERTARIAN,FALSE,16721,1869535,0.008943935
2014,NEW JERSEY,NJ,US SENATE,statewide,CORY A. BOOKER,DEMOCRAT,FALSE,1043866,1869535,0.558355955
2014,NEW JERSEY,NJ,US SENATE,statewide,ANTONIO N. SABAS,INDEPENDENT,FALSE,3544,1869535,0.001895659
2014,NEW JERSEY,NJ,US SENATE,statewide,JEFF BELL,REPUBLICAN,FALSE,791297,1869535,0.423258725
2014,NEW JERSEY,NJ,US SENATE,statewide,EUGENE MARTIN LAVERGNE,D-R PARTY,FALSE,3890,1869535,0.002080731
2014,NEW JERSEY,NJ,US SENATE,statewide,JEFF BOSS,INDEPENDENT,FALSE,4513,1869535,0.002413969
2014,NEW JERSEY,NJ,US SENATE,statewide,HANK SCHROEDER,ECONOMIC GROWTH,FALSE,5704,1869535,0.003051026
2014,NEW MEXICO,NM,US SENATE,statewide,ALLEN E. WEH,REPUBLICAN,FALSE,229097,515506,0.444411898
2014,NEW MEXICO,NM,US SENATE,statewide,TOM UDALL,DEMOCRAT,FALSE,286409,515506,0.555588102
2014,NORTH CAROLINA,NC,US SENATE,statewide,KAY R. HAGAN,DEMOCRAT,FALSE,1377651,2915281,0.472561993
2014,NORTH CAROLINA,NC,US SENATE,statewide,,,TRUE,201,2915281,6.8947E-05
2014,NORTH CAROLINA,NC,US SENATE,statewide,THOM TILLIS,REPUBLICAN,FALSE,1423259,2915281,0.488206454
2014,NORTH CAROLINA,NC,US SENATE,statewide,,,TRUE,142,2915281,4.87089E-05
2014,NORTH CAROLINA,NC,US SENATE,statewide,SEAN HAUGH,LIBERTARIAN,FALSE,109100,2915281,0.037423494
2014,NORTH CAROLINA,NC,US SENATE,statewide,JOHN RHODES,,TRUE,621,2915281,0.000213015
2014,NORTH CAROLINA,NC,US SENATE,statewide,,,TRUE,4307,2915281,0.001477388
2014,OKLAHOMA,OK,US SENATE,statewide,JOAN FARR,INDEPENDENT,FALSE,10554,820733,0.012859237
2014,OKLAHOMA,OK,US SENATE,statewide,CONNIE JOHNSON,DEMOCRAT,FALSE,237923,820890,0.289835423
2014,OKLAHOMA,OK,US SENATE,statewide,MATT SILVERSTEIN,DEMOCRAT,FALSE,234307,820733,0.285485048
2014,OKLAHOMA,OK,US SENATE,statewide,MARK T. BEARD,INDEPENDENT,FALSE,25965,820890,0.031630304
2014,OKLAHOMA,OK,US SENATE,statewide,JAMES M. INHOFE,REPUBLICAN,FALSE,558166,820733,0.680082317
2014,OKLAHOMA,OK,US SENATE,statewide,RAY WOODS,INDEPENDENT,FALSE,9913,820733,0.012078228
2014,OKLAHOMA,OK,US SENATE,statewide,JAMES LANKFORD,REPUBLICAN,FALSE,557002,820890,0.678534274
2014,OKLAHOMA,OK,US SENATE,statewide,AARON DELOZIER,INDEPENDENT,FALSE,7793,820733,0.009495171
2014,OREGON,OR,US SENATE,statewide,MIKE MONTCHALIN,LIBERTARIAN,FALSE,44916,1461618,0.030730328
2014,OREGON,OR,US SENATE,statewide,CHRISTINA JEAN LUGO,GREEN,FALSE,32434,1461618,0.022190477
2014,OREGON,OR,US SENATE,statewide,JEFF MERKLEY,DEMOCRAT,FALSE,814537,1461618,0.557284461
2014,OREGON,OR,US SENATE,statewide,MONICA WEHBY,REPUBLICAN,FALSE,538847,1461618,0.368664726
2014,OREGON,OR,US SENATE,statewide,JAMES E. LEUENBERGER,CONSTITUTION,FALSE,24212,1461618,0.016565204
2014,OREGON,OR,US SENATE,statewide,OTHER,,FALSE,6672,1461618,0.004564804
2014,RHODE ISLAND,RI,US SENATE,statewide,JACK REED,DEMOCRAT,FALSE,223675,316898,0.70582648
2014,RHODE ISLAND,RI,US SENATE,statewide,MARK S. ZACCARIA,REPUBLICAN,FALSE,92684,316898,0.292472657
2014,RHODE ISLAND,RI,US SENATE,statewide,,,TRUE,539,316898,0.001700863
2014,SOUTH CAROLINA,SC,US SENATE,statewide,BRAD HUTTO,WORKING FAMILIES,FALSE,24207,1240075,0.019520594
2014,SOUTH CAROLINA,SC,US SENATE,statewide,BRAD HUTTO,DEMOCRAT,FALSE,456726,1240075,0.368305143
2014,SOUTH CAROLINA,SC,US SENATE,statewide,JILL BOSSI,AMERICAN,FALSE,21652,1238982,0.017475637
2014,SOUTH CAROLINA,SC,US SENATE,statewide,LINDSEY GRAHAM,REPUBLICAN,FALSE,672941,1240075,0.542661533
2014,SOUTH CAROLINA,SC,US SENATE,statewide,JOYCE DICKERSON,DEMOCRAT,FALSE,459583,1238982,0.370935978
2014,SOUTH CAROLINA,SC,US SENATE,statewide,,,TRUE,4774,1240075,0.003849767
2014,SOUTH CAROLINA,SC,US SENATE,statewide,TIM SCOTT,REPUBLICAN,FALSE,757215,1238982,0.611159
2014,SOUTH CAROLINA,SC,US SENATE,statewide,,,TRUE,532,1238982,0.000429385
2014,SOUTH CAROLINA,SC,US SENATE,statewide,THOMAS RAVENEL,PETITION,FALSE,47588,1240075,0.038375098
2014,SOUTH CAROLINA,SC,US SENATE,statewide,VICTOR KOCHER,LIBERTARIAN,FALSE,33839,1240075,0.027287866
2014,SOUTH DAKOTA,SD,US SENATE,statewide,MIKE ROUNDS,REPUBLICAN,FALSE,140741,279412,0.503704207
2014,SOUTH DAKOTA,SD,US SENATE,statewide,GORDON HOWIE,INDEPENDENT,FALSE,8474,279412,0.030327974
2014,SOUTH DAKOTA,SD,US SENATE,statewide,LARRY PRESSLER,INDEPENDENT,FALSE,47741,279412,0.170862382
2014,SOUTH DAKOTA,SD,US SENATE,statewide,RICK WEILAND,DEMOCRAT,FALSE,82456,279412,0.295105436
2014,TENNESSEE,TN,US SENATE,statewide,MARTIN PLEASANT,GREEN,FALSE,12570,1374065,0.009148039
2014,TENNESSEE,TN,US SENATE,statewide,TOM EMERSON JR.,INDEPENDENT,FALSE,11157,1374065,0.008119703
2014,TENNESSEE,TN,US SENATE,statewide,GORDON BALL,DEMOCRAT,FALSE,437848,1374065,0.318651592
2014,TENNESSEE,TN,US SENATE,statewide,C. SALEKIN,INDEPENDENT,FALSE,787,1374065,0.000572753
2014,TENNESSEE,TN,US SENATE,statewide,LAMAR ALEXANDER,REPUBLICAN,FALSE,850087,1374065,0.618665784
2014,TENNESSEE,TN,US SENATE,statewide,BARTHOLOMEW J. PHILLIPS,INDEPENDENT,FALSE,2386,1374065,0.001736454
2014,TENNESSEE,TN,US SENATE,statewide,DANNY PAGE,INDEPENDENT,FALSE,7713,1374065,0.005613272
2014,TENNESSEE,TN,US SENATE,statewide,EDMUND L. GAUTHIER,INDEPENDENT,FALSE,2314,1374065,0.001684054
2014,TENNESSEE,TN,US SENATE,statewide,RICK TYLER,INDEPENDENT,FALSE,5759,1374065,0.004191214
2014,TENNESSEE,TN,US SENATE,statewide,JOE WILMOTH,CONSTITUTION,FALSE,36088,1374065,0.026263677
2014,TENNESSEE,TN,US SENATE,statewide,ERIC SCHECHTER,INDEPENDENT,FALSE,1673,1374065,0.001217555
2014,TENNESSEE,TN,US SENATE,statewide,,,TRUE,5,1374065,3.63884E-06
2014,TENNESSEE,TN,US SENATE,statewide,JOSHUA JAMES,INDEPENDENT,FALSE,5678,1374065,0.004132264
2014,TEXAS,TX,US SENATE,statewide,,,TRUE,988,4648358,0.000212548
2014,TEXAS,TX,US SENATE,statewide,REBECCA PADDOCK,LIBERTARIAN,FALSE,133751,4648358,0.028773816
2014,TEXAS,TX,US SENATE,statewide,"EMILY ""SPICYBROWN"" SANCHEZ",GREEN,FALSE,54701,4648358,0.011767811
2014,TEXAS,TX,US SENATE,statewide,JOHN CORNYN,REPUBLICAN,FALSE,2861531,4648358,0.615600391
2014,TEXAS,TX,US SENATE,statewide,DAVID M. ALAMEEL,DEMOCRAT,FALSE,1597387,4648358,0.343645434
2014,VIRGINIA,VA,US SENATE,statewide,ED. W. GILLESPIE,REPUBLICAN,FALSE,1055940,2184473,0.483384322
2014,VIRGINIA,VA,US SENATE,statewide,MARK R. WARNER,DEMOCRAT,FALSE,1073667,2184473,0.491499323
2014,VIRGINIA,VA,US SENATE,statewide,ROBERT C. SARVIS,LIBERTARIAN,FALSE,53102,2184473,0.024308838
2014,VIRGINIA,VA,US SENATE,statewide,,,TRUE,1764,2184473,0.000807517
2014,WEST VIRGINIA,WV,US SENATE,statewide,PHIL HUDOK,CONSTITUTION,FALSE,2566,453689,0.005655857
2014,WEST VIRGINIA,WV,US SENATE,statewide,,,TRUE,5,453689,1.10208E-05
2014,WEST VIRGINIA,WV,US SENATE,statewide,NATALIE TENNANT,DEMOCRAT,FALSE,156360,453689,0.344641373
2014,WEST VIRGINIA,WV,US SENATE,statewide,SHELLEY MOORE CAPITO,REPUBLICAN,FALSE,281820,453689,0.621174417
2014,WEST VIRGINIA,WV,US SENATE,statewide,JOHN S. BUCKLEY,LIBERTARIAN,FALSE,7409,453689,0.01633057
2014,WEST VIRGINIA,WV,US SENATE,statewide,BOB HENRY BABER,MOUNTAIN,FALSE,5504,453689,0.012131658
2014,WEST VIRGINIA,WV,US SENATE,statewide,,,TRUE,10,453689,2.20415E-05
2014,WEST VIRGINIA,WV,US SENATE,statewide,,,TRUE,7,453689,1.54291E-05
2014,WEST VIRGINIA,WV,US SENATE,statewide,,,TRUE,8,453689,1.76332E-05
2014,WYOMING,WY,US SENATE,statewide,CURT GOTTSHALL,INDEPENDENT,FALSE,13311,171153,0.077772519
2014,WYOMING,WY,US SENATE,statewide,OVER VOTE,,FALSE,130,171153,0.000759554
2014,WYOMING,WY,US SENATE,statewide,JOSEPH S. PORAMBO,LIBERTARIAN,FALSE,3677,171153,0.021483702
2014,WYOMING,WY,US SENATE,statewide,BLANK VOTE,,FALSE,2633,171153,0.015383896
2014,WYOMING,WY,US SENATE,statewide,,,TRUE,471,171153,0.002751924
2014,WYOMING,WY,US SENATE,statewide,MICHAEL B. ENZI,REPUBLICAN,FALSE,121554,171153,0.710206657
2014,WYOMING,WY,US SENATE,statewide,CHARLIE HARDY,DEMOCRAT,FALSE,29377,171153,0.171641747
2016,ALABAMA,AL,US SENATE,statewide,RON CRUMPTON,DEMOCRAT,FALSE,748709,2087444,0.358672616
2016,ALABAMA,AL,US SENATE,statewide,RICHARD C. SHELBY,REPUBLICAN,FALSE,1335104,2087444,0.639587936
2016,ALABAMA,AL,US SENATE,statewide,,,TRUE,3631,2087444,0.001739448
2016,ALASKA,AK,US SENATE,statewide,JOE MILLER,LIBERTARIAN,FALSE,90825,311441,0.29162827
2016,ALASKA,AK,US SENATE,statewide,TED GIANOUTSOS,INDEPENDENT,FALSE,1758,311441,0.005644729
2016,ALASKA,AK,US SENATE,statewide,RAY METCALFE,DEMOCRAT,FALSE,36200,311441,0.116233893
2016,ALASKA,AK,US SENATE,statewide,MARGARET STOCK,INDEPENDENT,FALSE,41194,311441,0.132269033
2016,ALASKA,AK,US SENATE,statewide,BRECK A. CRAIG,INDEPENDENT,FALSE,2609,311441,0.008377189
2016,ALASKA,AK,US SENATE,statewide,LISA MURKOWSKI,REPUBLICAN,FALSE,138149,311441,0.443580004
2016,ALASKA,AK,US SENATE,statewide,,,TRUE,706,311441,0.002266882
2016,ARIZONA,AZ,US SENATE,statewide,ANTHONY CAMBONI,NONE,TRUE,45,2530730,1.77814E-05
2016,ARIZONA,AZ,US SENATE,statewide,ANN KIRKPATRICK,DEMOCRAT,FALSE,1031245,2530730,0.407489143
2016,ARIZONA,AZ,US SENATE,statewide,,,TRUE,4,2530730,1.58057E-06
2016,ARIZONA,AZ,US SENATE,statewide,,,TRUE,694,2530730,0.000274229
2016,ARIZONA,AZ,US SENATE,statewide,LEONARD CLARK,INDEPENDENT,TRUE,83,2530730,3.27969E-05
2016,ARIZONA,AZ,US SENATE,statewide,SYDNEY DUDIKOFF,REPUBLICAN,TRUE,494,2530730,0.000195201
2016,ARIZONA,AZ,US SENATE,statewide,,,TRUE,34,2530730,1.34349E-05
2016,ARIZONA,AZ,US SENATE,statewide,JOHN MCCAIN,REPUBLICAN,FALSE,1359267,2530730,0.537104709
2016,ARIZONA,AZ,US SENATE,statewide,,,TRUE,223,2530730,8.81169E-05
2016,ARIZONA,AZ,US SENATE,statewide,,,TRUE,7,2530730,2.766E-06
2016,ARIZONA,AZ,US SENATE,statewide,GARY SWING,GREEN,FALSE,138634,2530730,0.054780241
2016,ARKANSAS,AR,US SENATE,statewide,JOHN BOOZMAN,REPUBLICAN,FALSE,661984,1107522,0.597716343
2016,ARKANSAS,AR,US SENATE,statewide,,,TRUE,1070,1107522,0.000966121
2016,ARKANSAS,AR,US SENATE,statewide,CONNER ELDRIDGE,DEMOCRAT,FALSE,400602,1107522,0.361710196
2016,ARKANSAS,AR,US SENATE,statewide,FRANK GILBERT,LIBERTARIAN,FALSE,43866,1107522,0.03960734
2016,CALIFORNIA,CA,US SENATE,statewide,LORETTA SANCHEZ,DEMOCRAT,FALSE,4701417,12244170,0.383971882
2016,CALIFORNIA,CA,US SENATE,statewide,KAMALA D. HARRIS,DEMOCRAT,FALSE,7542753,12244170,0.616028118
2016,COLORADO,CO,US SENATE,statewide,PAUL NOEL FIORINO,NONE,FALSE,3216,2743023,0.001172429
2016,COLORADO,CO,US SENATE,statewide,DAN CHAPIN,NONE,FALSE,8361,2743023,0.003048097
2016,COLORADO,CO,US SENATE,statewide,MICHAEL F. BENNET,DEMOCRAT,FALSE,1370710,2743023,0.499707804
2016,COLORADO,CO,US SENATE,statewide,LILY TANG WILLIAMS,LIBERTARIAN,FALSE,99277,2743023,0.036192551
2016,COLORADO,CO,US SENATE,statewide,BILL HAMMONS,UNITY PARTY OF COLORADO,FALSE,9336,2743023,0.003403544
2016,COLORADO,CO,US SENATE,statewide,DARRYL GLENN,REPUBLICAN,FALSE,1215318,2743023,0.443057896
2016,COLORADO,CO,US SENATE,statewide,ARN MENCONI,GREEN,FALSE,36805,2743023,0.013417678
2016,CONNECTICUT,CT,US SENATE,statewide,RICHARD BLUMENTHAL,DEMOCRAT,FALSE,920766,1596276,0.576821302
2016,CONNECTICUT,CT,US SENATE,statewide,RICHARD BLUMENTHAL,WORKING FAMILIES,FALSE,87948,1596276,0.055095735
2016,CONNECTICUT,CT,US SENATE,statewide,,,TRUE,26,1596276,1.62879E-05
2016,CONNECTICUT,CT,US SENATE,statewide,DAN CARTER,REPUBLICAN,FALSE,552621,1596276,0.346193891
2016,CONNECTICUT,CT,US SENATE,statewide,,,TRUE,12,1596276,7.5175E-06
2016,CONNECTICUT,CT,US SENATE,statewide,RICHARD LION,LIBERTARIAN,FALSE,18190,1596276,0.011395272
2016,CONNECTICUT,CT,US SENATE,statewide,JEFFERY RUSSELL,GREEN,FALSE,16713,1596276,0.010469994
2016,FLORIDA,FL,US SENATE,statewide,CHARLES FREDERICK TOLBERT,,TRUE,56,9301820,6.02033E-06
2016,FLORIDA,FL,US SENATE,statewide,STEVEN MACHAT,NONE,FALSE,26918,9301820,0.002893842
2016,FLORIDA,FL,US SENATE,statewide,,,TRUE,7,9301820,7.52541E-07
2016,FLORIDA,FL,US SENATE,statewide,PATRICK MURPHY,DEMOCRAT,FALSE,4122088,9301820,0.443148545
2016,FLORIDA,FL,US SENATE,statewide,PAUL STANTON,LIBERTARIAN,FALSE,196956,9301820,0.021173921
2016,FLORIDA,FL,US SENATE,statewide,BASIL E. DALACK,NONE,FALSE,22236,9301820,0.0023905
2016,FLORIDA,FL,US SENATE,statewide,,,TRUE,50,9301820,5.37529E-06
2016,FLORIDA,FL,US SENATE,statewide,,,TRUE,10,9301820,1.07506E-06
2016,FLORIDA,FL,US SENATE,statewide,,,TRUE,37,9301820,3.97772E-06
2016,FLORIDA,FL,US SENATE,statewide,BRUCE NATHAN,NONE,FALSE,52451,9301820,0.005638789
2016,FLORIDA,FL,US SENATE,statewide,MARCO RUBIO,REPUBLICAN,FALSE,4835191,9301820,0.519811284
2016,FLORIDA,FL,US SENATE,statewide,TONY KHOURY,NONE,FALSE,45820,9301820,0.004925918
2016,GEORGIA,GA,US SENATE,statewide,,,TRUE,813,3898605,0.000208536
2016,GEORGIA,GA,US SENATE,statewide,JIM BARKSDALE,DEMOCRAT,FALSE,1599726,3898605,0.410332927
2016,GEORGIA,GA,US SENATE,statewide,ALLEN BUCKLEY,LIBERTARIAN,FALSE,162260,3898605,0.041620015
2016,GEORGIA,GA,US SENATE,statewide,JOHNNY ISAKSON,REPUBLICAN,FALSE,2135806,3898605,0.547838522
2016,HAWAII,HI,US SENATE,statewide,BLANK VOTE,,FALSE,20763,437664,0.047440502
2016,HAWAII,HI,US SENATE,statewide,"JOHN M. ""RAGHU"" GIUFFRE",AMERICAN SHOPPING PARTY,FALSE,1393,437664,0.003182807
2016,HAWAII,HI,US SENATE,statewide,JOY J. ALLISON,CONSTITUTION,FALSE,9103,437664,0.02079906
2016,HAWAII,HI,US SENATE,statewide,MICHAEL A. KOKOSKI,LIBERTARIAN,FALSE,6809,437664,0.015557597
2016,HAWAII,HI,US SENATE,statewide,BRIAN SCHATZ,DEMOCRAT,FALSE,306604,437664,0.700546538
2016,HAWAII,HI,US SENATE,statewide,OVER VOTE,,FALSE,339,437664,0.000774567
2016,HAWAII,HI,US SENATE,statewide,JOHN CARROLL,REPUBLICAN,FALSE,92653,437664,0.211698929
2016,IDAHO,ID,US SENATE,statewide,RAY J. WRITZ,CONSTITUTION,FALSE,41677,678943,0.061385124
2016,IDAHO,ID,US SENATE,statewide,MIKE CRAPO,REPUBLICAN,FALSE,449017,678943,0.661347123
2016,IDAHO,ID,US SENATE,statewide,JERRY STURGILL,DEMOCRAT,FALSE,188249,678943,0.277267753
2016,ILLINOIS,IL,US SENATE,statewide,SCOTT SUMMERS,GREEN,FALSE,117619,5491878,0.0214169
2016,ILLINOIS,IL,US SENATE,statewide,KENTON MCMILLEN,LIBERTARIAN,FALSE,175988,5491878,0.03204514
2016,ILLINOIS,IL,US SENATE,statewide,,,TRUE,42,5491878,7.64766E-06
2016,ILLINOIS,IL,US SENATE,statewide,MARK KIRK,REPUBLICAN,FALSE,2184692,5491878,0.397804176
2016,ILLINOIS,IL,US SENATE,statewide,TAMMY DUCKWORTH,DEMOCRAT,FALSE,3012940,5491878,0.548617431
2016,ILLINOIS,IL,US SENATE,statewide,,,TRUE,77,5491878,1.40207E-05
2016,ILLINOIS,IL,US SENATE,statewide,,,TRUE,106,5491878,1.93012E-05
2016,ILLINOIS,IL,US SENATE,statewide,,,TRUE,408,5491878,7.42915E-05
2016,ILLINOIS,IL,US SENATE,statewide,,,TRUE,5,5491878,9.10435E-07
2016,ILLINOIS,IL,US SENATE,statewide,,,TRUE,1,5491878,1.82087E-07
2016,INDIANA,IN,US SENATE,statewide,EVAN BAYH,DEMOCRAT,FALSE,1158947,2732546,0.424127169
2016,INDIANA,IN,US SENATE,statewide,TODD C. YOUNG,REPUBLICAN,FALSE,1423991,2732546,0.521122426
2016,INDIANA,IN,US SENATE,statewide,LUCY BRENTON,LIBERTARIAN,FALSE,149481,2732546,0.054703928
2016,INDIANA,IN,US SENATE,statewide,,,TRUE,127,2732546,4.64768E-05
2016,IOWA,IA,US SENATE,statewide,CHUCK GRASSLEY,REPUBLICAN,FALSE,926007,1541036,0.600899006
2016,IOWA,IA,US SENATE,statewide,PATTY JUDGE,DEMOCRAT,FALSE,549460,1541036,0.356552345
