year,state,state_po,office,candidate,party_detailed,writein,candidatevotes,totalvotes,percentvotes
2016,NEW YORK,NY,US PRESIDENT,"JOHNSON, GARY",INDEPENDENCE,FALSE,119156,7802084,0.01527233
2016,NEW YORK,NY,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,107934,7802084,0.013833996
2016,NEW YORK,NY,US PRESIDENT,BLANK VOTE,,FALSE,77179,7802084,0.009892101
2016,NEW YORK,NY,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,57442,7802084,0.007362392
2016,NEW YORK,NY,US PRESIDENT,SCATTERING,,FALSE,48447,7802084,0.006209495
2016,NEW YORK,NY,US PRESIDENT,"CLINTON, HILLARY",WOMEN'S EQUALITY,FALSE,36294,7802084,0.004651834
2016,NEW YORK,NY,US PRESIDENT,,,TRUE,12816,7802084,0.001642638
2016,NEW YORK,NY,US PRESIDENT,VOID VOTE,,FALSE,3452,7802084,0.000442446
2016,NORTH CAROLINA,NC,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,2362631,4741564,0.498280947
2016,NORTH CAROLINA,NC,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,2189316,4741564,0.461728662
2016,NORTH CAROLINA,NC,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,130126,4741564,0.027443687
2016,NORTH CAROLINA,NC,US PRESIDENT,SCATTERING,,TRUE,47386,4741564,0.009993749
2016,NORTH CAROLINA,NC,US PRESIDENT,,,TRUE,12105,4741564,0.002552955
2016,NORTH DAKOTA,ND,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,216794,344360,0.629556278
2016,NORTH DAKOTA,ND,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,93758,344360,0.272267395
2016,NORTH DAKOTA,ND,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,21434,344360,0.062243002
2016,NORTH DAKOTA,ND,US PRESIDENT,,,TRUE,6397,344360,0.01857649
2016,NORTH DAKOTA,ND,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,3780,344360,0.010976885
2016,NORTH DAKOTA,ND,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,1833,344360,0.005322918
2016,NORTH DAKOTA,ND,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN DELTA PARTY,FALSE,364,344360,0.001057033
2016,OHIO,OH,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,2841005,5496487,0.516876507
2016,OHIO,OH,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,2394164,5496487,0.435580763
2016,OHIO,OH,US PRESIDENT,,NO PARTY AFFILIATION,FALSE,198733,5496487,0.036156367
2016,OHIO,OH,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,46271,5496487,0.008418286
2016,OHIO,OH,US PRESIDENT,,,TRUE,16314,5496487,0.002968078
2016,OKLAHOMA,OK,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,949136,1452992,0.653228648
2016,OKLAHOMA,OK,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,420375,1452992,0.289316803
2016,OKLAHOMA,OK,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,83481,1452992,0.057454549
2016,OREGON,OR,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,1002106,2001336,0.50071852
2016,OREGON,OR,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,782403,2001336,0.390940352
2016,OREGON,OR,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,94231,2001336,0.047084048
2016,OREGON,OR,US PRESIDENT,OTHER,,FALSE,72594,2001336,0.03627277
2016,OREGON,OR,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,50002,2001336,0.02498431
2016,PENNSYLVANIA,PA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,2970733,6115402,0.485778858
2016,PENNSYLVANIA,PA,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,2926441,6115402,0.478536162
2016,PENNSYLVANIA,PA,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,146715,6115402,0.023991064
2016,PENNSYLVANIA,PA,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,49941,6115402,0.00816643
2016,PENNSYLVANIA,PA,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,21572,6115402,0.003527487
2016,RHODE ISLAND,RI,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,252525,464144,0.544066066
2016,RHODE ISLAND,RI,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,180543,464144,0.388980575
2016,RHODE ISLAND,RI,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,14746,464144,0.031770313
2016,RHODE ISLAND,RI,US PRESIDENT,,,TRUE,9439,464144,0.020336361
2016,RHODE ISLAND,RI,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,6220,464144,0.013401013
2016,RHODE ISLAND,RI,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN DELTA PARTY,FALSE,671,464144,0.001445672
2016,SOUTH CAROLINA,SC,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1155389,2103027,0.549393327
2016,SOUTH CAROLINA,SC,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,855373,2103027,0.406734198
2016,SOUTH CAROLINA,SC,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,49204,2103027,0.023396751
2016,SOUTH CAROLINA,SC,US PRESIDENT,"MCMULLIN, EVAN",INDEPENDENCE,FALSE,21016,2103027,0.009993215
2016,SOUTH CAROLINA,SC,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,13034,2103027,0.006197733
2016,SOUTH CAROLINA,SC,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,5765,2103027,0.002741287
2016,SOUTH CAROLINA,SC,US PRESIDENT,"SKEWES, PETER",AMERICAN,FALSE,3246,2103027,0.001543489
2016,SOUTH DAKOTA,SD,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,227721,370093,0.615307504
2016,SOUTH DAKOTA,SD,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,117458,370093,0.317374282
2016,SOUTH DAKOTA,SD,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,20850,370093,0.056337191
2016,SOUTH DAKOTA,SD,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,4064,370093,0.010981024
2016,TENNESSEE,TN,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1522925,2508027,0.607220337
2016,TENNESSEE,TN,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,870695,2508027,0.347163328
2016,TENNESSEE,TN,US PRESIDENT,,INDEPENDENT,FALSE,100618,2508027,0.040118388
2016,TENNESSEE,TN,US PRESIDENT,,,TRUE,13789,2508027,0.005497947
2016,TEXAS,TX,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,4685047,8969226,0.522346856
2016,TEXAS,TX,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,3877868,8969226,0.43235258
2016,TEXAS,TX,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,283492,8969226,0.031607187
2016,TEXAS,TX,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,71558,8969226,0.007978169
2016,TEXAS,TX,US PRESIDENT,,,TRUE,51261,8969226,0.005715209
2016,UTAH,UT,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,515211,1131317,0.455408166
2016,UTAH,UT,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,310674,1131317,0.274612686
2016,UTAH,UT,US PRESIDENT,"MCMULLIN, EVAN",NO PARTY AFFILIATION,FALSE,255060,1131317,0.22545405
2016,UTAH,UT,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,39608,1131317,0.035010523
2016,UTAH,UT,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,8032,1131317,0.00709969
2016,UTAH,UT,US PRESIDENT,"KOPITKE, KYLE KENLEY",INDEPENDENT AMERICAN,FALSE,2732,1131317,0.002414885
2016,VERMONT,VT,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,178573,320467,0.557227421
2016,VERMONT,VT,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,95369,320467,0.297593824
2016,VERMONT,VT,US PRESIDENT,,,TRUE,22899,320467,0.071455095
2016,VERMONT,VT,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,10078,320467,0.031447856
2016,VERMONT,VT,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,6758,320467,0.021087975
2016,VERMONT,VT,US PRESIDENT,BLANK VOTE,,FALSE,4574,320467,0.01427292
2016,VERMONT,VT,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",INDEPENDENT,FALSE,1063,320467,0.003317034
2016,VERMONT,VT,US PRESIDENT,VOID VOTE,,FALSE,826,320467,0.002577488
2016,VERMONT,VT,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",LIBERTY UNION PARTY,FALSE,327,320467,0.001020386
2016,VIRGINIA,VA,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,1981473,3982752,0.497513528
2016,VIRGINIA,VA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1769443,3982752,0.44427647
2016,VIRGINIA,VA,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,118274,3982752,0.029696552
2016,VIRGINIA,VA,US PRESIDENT,"MCMULLIN, EVAN",INDEPENDENT,FALSE,54054,3982752,0.013572023
2016,VIRGINIA,VA,US PRESIDENT,,,TRUE,31870,3982752,0.008002005
2016,VIRGINIA,VA,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,27638,3982752,0.006939423
2016,WASHINGTON,WA,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,1742718,3317019,0.525386801
2016,WASHINGTON,WA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1221747,3317019,0.368326802
2016,WASHINGTON,WA,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,160879,3317019,0.048501079
2016,WASHINGTON,WA,US PRESIDENT,,,TRUE,107805,3317019,0.032500568
2016,WASHINGTON,WA,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,58417,3317019,0.017611295
2016,WASHINGTON,WA,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,17623,3317019,0.005312903
2016,WASHINGTON,WA,US PRESIDENT,"KENNEDY, ALYSON",SOCIALIST WORKERS,FALSE,4307,3317019,0.001298455
2016,WASHINGTON,WA,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",SOCIALISM AND LIBERATION PARTY,FALSE,3523,3317019,0.001062098
2016,WEST VIRGINIA,WV,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,489371,713051,0.686305748
2016,WEST VIRGINIA,WV,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,188794,713051,0.26476928
2016,WEST VIRGINIA,WV,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,23004,713051,0.032261367
2016,WEST VIRGINIA,WV,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,8075,713051,0.011324576
2016,WEST VIRGINIA,WV,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,3807,713051,0.005339029
2016,WISCONSIN,WI,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1405284,2976150,0.472181846
2016,WISCONSIN,WI,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,1382536,2976150,0.464538414
2016,WISCONSIN,WI,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,106674,2976150,0.035842951
2016,WISCONSIN,WI,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,31072,2976150,0.010440334
2016,WISCONSIN,WI,US PRESIDENT,SCATTERING,,FALSE,22764,2976150,0.007648808
2016,WISCONSIN,WI,US PRESIDENT,,,TRUE,12386,2976150,0.004161753
2016,WISCONSIN,WI,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,12162,2976150,0.004086488
2016,WISCONSIN,WI,US PRESIDENT,"MOOREHEAD, MONICA",WORKERS WORLD PARTY,FALSE,1770,2976150,0.000594728
2016,WISCONSIN,WI,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN DELTA PARTY,FALSE,1502,2976150,0.000504679
2016,WYOMING,WY,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,174419,258788,0.673984111
2016,WYOMING,WY,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,55973,258788,0.216289009
2016,WYOMING,WY,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,13287,258788,0.051343184
2016,WYOMING,WY,US PRESIDENT,,,TRUE,6904,258788,0.026678208
2016,WYOMING,WY,US PRESIDENT,,INDEPENDENT,FALSE,3224,258788,0.012458074
2016,WYOMING,WY,US PRESIDENT,BLANK VOTE,,FALSE,2661,258788,0.010282548
2016,WYOMING,WY,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,2042,258788,0.007890629
2016,WYOMING,WY,US PRESIDENT,OVER VOTE,,FALSE,278,258788,0.001074238
2020,ALABAMA,AL,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,849624,2323282,0.365699902
2020,ALABAMA,AL,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1441170,2323282,0.620316432
2020,ALABAMA,AL,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,FALSE,25176,2323282,0.010836394
2020,ALABAMA,AL,US PRESIDENT,,,TRUE,7312,2323282,0.003147272
2020,ALASKA,AK,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,153778,359530,0.427719523
2020,ALASKA,AK,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,189951,359530,0.528331433
2020,ALASKA,AK,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,FALSE,8897,359530,0.024746196
2020,ALASKA,AK,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",ALLIANCE,FALSE,318,359530,0.000884488
2020,ALASKA,AK,US PRESIDENT,"PIERCE, BROCK",INDEPENDENT,FALSE,825,359530,0.002294662
2020,ALASKA,AK,US PRESIDENT,"JANOS, JAMES G. ""JESSE VENTURA""",GREEN,FALSE,2673,359530,0.007434706
2020,ALASKA,AK,US PRESIDENT,"BLANKENSHIP, DON",CONSTITUTION PARTY,FALSE,1127,359530,0.003134648
2020,ALASKA,AK,US PRESIDENT,,,TRUE,1961,359530,0.005454343
2020,ARIZONA,AZ,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,1672143,3387326,0.493646906
2020,ARIZONA,AZ,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1661686,3387326,0.49055981
2020,ARIZONA,AZ,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,FALSE,51465,3387326,0.0151934
2020,ARIZONA,AZ,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,TRUE,190,3387326,5.60914E-05
2020,ARIZONA,AZ,US PRESIDENT,"CUMMINGS, DANIEL CLYDE",CONSTITUTION PARTY,TRUE,36,3387326,1.06279E-05
2020,ARIZONA,AZ,US PRESIDENT,"SIMMONS, JADE",INDEPENDENT,TRUE,236,3387326,6.96715E-05
2020,ARIZONA,AZ,US PRESIDENT,"BODDIE, R. PRESIDENT",INDEPENDENT,TRUE,13,3387326,3.83784E-06
2020,ARIZONA,AZ,US PRESIDENT,"HAWKINS, HOWIE",GREEN,TRUE,1557,3387326,0.000459655
2020,ARKANSAS,AR,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,FALSE,1713,1219069,0.001405171
2020,ARKANSAS,AR,US PRESIDENT,"BLANKENSHIP, DON",CONSTITUTION PARTY,FALSE,2108,1219069,0.001729188
2020,ARKANSAS,AR,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,423932,1219069,0.34775062
2020,ARKANSAS,AR,US PRESIDENT,"HAWKINS, HOWIE",GREEN,FALSE,2980,1219069,0.002444488
2020,ARKANSAS,AR,US PRESIDENT,"PIERCE, BROCK",INDEPENDENT,FALSE,2141,1219069,0.001756258
2020,ARKANSAS,AR,US PRESIDENT,"GAMMON, C. L.",INDEPENDENT,FALSE,1475,1219069,0.00120994
2020,ARKANSAS,AR,US PRESIDENT,"WEST, KANYE",INDEPENDENT,FALSE,4099,1219069,0.003362402
2020,ARKANSAS,AR,US PRESIDENT,"COLLINS, PHIL",INDEPENDENT,FALSE,2812,1219069,0.002306678
2020,ARKANSAS,AR,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",INDEPENDENT,FALSE,1321,1219069,0.001083614
2020,ARKANSAS,AR,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,FALSE,13133,1219069,0.010772975
2020,ARKANSAS,AR,US PRESIDENT,"MYERS, JOHN RICHARD",LIFE AND LIBERTY PARTY,FALSE,1372,1219069,0.001125449
2020,ARKANSAS,AR,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,760647,1219069,0.623957299
2020,ARKANSAS,AR,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,FALSE,1336,1219069,0.001095918
2020,CALIFORNIA,CA,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,11110250,17500881,0.634839469
2020,CALIFORNIA,CA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,6006429,17500881,0.343207236
2020,CALIFORNIA,CA,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,FALSE,187895,17500881,0.010736317
2020,CALIFORNIA,CA,US PRESIDENT,"HAWKINS, HOWIE",GREEN,FALSE,81029,17500881,0.004629995
2020,CALIFORNIA,CA,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN INDEPENDENT,FALSE,60160,17500881,0.003437541
2020,CALIFORNIA,CA,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",PEACE & FREEDOM,FALSE,51037,17500881,0.002916253
2020,CALIFORNIA,CA,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,TRUE,2605,17500881,0.00014885
2020,CALIFORNIA,CA,US PRESIDENT,"JANOS, JAMES G. ""JESSE VENTURA""",INDEPENDENT,TRUE,611,17500881,3.49125E-05
2020,CALIFORNIA,CA,US PRESIDENT,MARK CHARLES,INDEPENDENT,TRUE,559,17500881,3.19412E-05
2020,CALIFORNIA,CA,US PRESIDENT,"PIERCE, BROCK",INDEPENDENT,TRUE,185,17500881,1.05709E-05
2020,CALIFORNIA,CA,US PRESIDENT,JOSEPH KISHORE,INDEPENDENT,TRUE,121,17500881,6.91394E-06
2020,COLORADO,CO,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,1804352,3279980,0.550110671
2020,COLORADO,CO,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1364607,3279980,0.416041256
2020,COLORADO,CO,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,FALSE,52460,3279980,0.015994
2020,COLORADO,CO,US PRESIDENT,"HAWKINS, HOWIE",GREEN,FALSE,8986,3279980,0.002739651
2020,COLORADO,CO,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,FALSE,1035,3279980,0.000315551
2020,COLORADO,CO,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",ALLIANCE,FALSE,636,3279980,0.000193904
2020,COLORADO,CO,US PRESIDENT,"PIERCE, BROCK",INDEPENDENT,FALSE,572,3279980,0.000174391
2020,COLORADO,CO,US PRESIDENT,"WEST, KANYE",INDEPENDENT,FALSE,8089,3279980,0.002466174
2020,COLORADO,CO,US PRESIDENT,"BLANKENSHIP, DON",CONSTITUTION PARTY,FALSE,5061,3279980,0.001542997
2020,COLORADO,CO,US PRESIDENT,"HAMMONS, BILL",UNITY PARTY,FALSE,2730,3279980,0.000832322
2020,COLORADO,CO,US PRESIDENT,"HUBER, BLAKE",APPROVAL VOTING PARTY,FALSE,355,3279980,0.000108232
2020,COLORADO,CO,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,FALSE,25515,3279980,0.007779011
2020,COLORADO,CO,US PRESIDENT,"CHARLES, MARK",INDEPENDENT,FALSE,2011,3279980,0.000613113
2020,COLORADO,CO,US PRESIDENT,"COLLINS, PHIL",PROHIBITION PARTY,FALSE,568,3279980,0.000173172
2020,COLORADO,CO,US PRESIDENT,"HUNTER, PHIL",PROGRESSIVE PARTY,FALSE,379,3279980,0.000115549
2020,COLORADO,CO,US PRESIDENT,"JACOB?FAMBRO, PRINCESS KHADIJAH MARYAM",INDEPENDENT,FALSE,495,3279980,0.000150916
2020,COLORADO,CO,US PRESIDENT,"KENNEDY, ALYSON",SOCIALIST WORKERS PARTY,FALSE,354,3279980,0.000107927
2020,COLORADO,CO,US PRESIDENT,"KISHORE, JOSEPH",SOCIALIST EQUALITY PARTY,FALSE,196,3279980,5.97565E-05
2020,COLORADO,CO,US PRESIDENT,"KOPITKE, KYLE KENLEY",INDEPENDENT AMERICAN PARTY,FALSE,762,3279980,0.000232318
2020,COLORADO,CO,US PRESIDENT,"MCHUGH, JOE",INDEPENDENT,FALSE,614,3279980,0.000187196
2020,COLORADO,CO,US PRESIDENT,"SCOTT, JORDAN ""CANCER""",INDEPENDENT,FALSE,175,3279980,5.3354E-05
2020,COLORADO,CO,US PRESIDENT,"CELLA, TODD",INDEPENDENT,FALSE,4,3279980,1.21952E-06
2020,COLORADO,CO,US PRESIDENT,"HOEFLING, TOM",NON-AFFILIATED,FALSE,24,3279980,7.31712E-06
2020,CONNECTICUT,CT,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,1080831,1823857,0.592607315
2020,CONNECTICUT,CT,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,714717,1823857,0.391871183
2020,CONNECTICUT,CT,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,FALSE,20230,1823857,0.011091878
2020,CONNECTICUT,CT,US PRESIDENT,"HAWKINS, HOWIE",GREEN,FALSE,7538,1823857,0.004132999
2020,CONNECTICUT,CT,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,TRUE,219,1823857,0.000120075
2020,CONNECTICUT,CT,US PRESIDENT,"CHARLES, MARK",INDEPENDENT,TRUE,11,1823857,6.03117E-06
2020,CONNECTICUT,CT,US PRESIDENT,"KLOJZY, JEFFREY J.",,TRUE,0,1823857,0
2020,CONNECTICUT,CT,US PRESIDENT,"WEINSTEIN, KARYNN KRILL",,TRUE,1,1823857,5.48289E-07
2020,CONNECTICUT,CT,US PRESIDENT,"WELLS, KASEY",NON-AFFILIATED,TRUE,6,1823857,3.28973E-06
2020,CONNECTICUT,CT,US PRESIDENT,"SIMMONS, MARY RUTH CARO",,TRUE,2,1823857,1.09658E-06
2020,CONNECTICUT,CT,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",ALLIANCE,TRUE,13,1823857,7.12775E-06
2020,CONNECTICUT,CT,US PRESIDENT,"HOWARD, SHAWN W.",,TRUE,12,1823857,6.57946E-06
2020,CONNECTICUT,CT,US PRESIDENT,"SIMMONS, JADE",INDEPENDENT,TRUE,22,1823857,1.20623E-05
2020,CONNECTICUT,CT,US PRESIDENT,"WEST, KANYE",INDEPENDENT,TRUE,255,1823857,0.000139814
2020,DELAWARE,DE,US PRESIDENT,"BELLAR, BARBARA",,TRUE,7,504346,1.38794E-05
2020,DELAWARE,DE,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,TRUE,87,504346,0.000172501
2020,DELAWARE,DE,US PRESIDENT,"PIERCE, BROCK",INDEPENDENT,TRUE,5,504346,9.91383E-06
2020,DELAWARE,DE,US PRESIDENT,"ROUSE, DEBORAH",,TRUE,1,504346,1.98277E-06
2020,DELAWARE,DE,US PRESIDENT,"BALL, DENNIS ANDREW",,TRUE,3,504346,5.9483E-06
2020,DELAWARE,DE,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,TRUE,14,504346,2.77587E-05
2020,DELAWARE,DE,US PRESIDENT,"SIMMONS, JADE",INDEPENDENT,TRUE,28,504346,5.55174E-05
2020,DELAWARE,DE,US PRESIDENT,"WEST, KANYE",INDEPENDENT,TRUE,169,504346,0.000335087
2020,DELAWARE,DE,US PRESIDENT,"WELLS, KASEY",NON-AFFILIATED,TRUE,1,504346,1.98277E-06
2020,DELAWARE,DE,US PRESIDENT,"GIBSON, KATHRYN",,TRUE,1,504346,1.98277E-06
2020,DELAWARE,DE,US PRESIDENT,"CHARLES, MARK",INDEPENDENT,TRUE,8,504346,1.58621E-05
2020,DELAWARE,DE,US PRESIDENT,"WILLIAMS, MITCHELL",,TRUE,2,504346,3.96553E-06
2020,DELAWARE,DE,US PRESIDENT,"BODDIE, R. PRESIDENT",INDEPENDENT,TRUE,1,504346,1.98277E-06
2020,DELAWARE,DE,US PRESIDENT,"JACOB?FAMBRO, PRINCESS KHADIJAH MARYAM",INDEPENDENT,TRUE,2,504346,3.96553E-06
2020,DELAWARE,DE,US PRESIDENT,"HOWARD, SHAWN W.",,TRUE,4,504346,7.93106E-06
2020,DELAWARE,DE,US PRESIDENT,"CELLA, TODD",INDEPENDENT,TRUE,2,504346,3.96553E-06
2020,DELAWARE,DE,US PRESIDENT,"HOEFLING, TOM",NON-AFFILIATED,TRUE,1,504346,1.98277E-06
2020,DELAWARE,DE,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,296268,504346,0.587430058
2020,DELAWARE,DE,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,200603,504346,0.397748768
2020,DELAWARE,DE,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,FALSE,5000,504346,0.009913829
2020,DELAWARE,DE,US PRESIDENT,"HAWKINS, HOWIE",GREEN,FALSE,2139,504346,0.004241136
2020,DISTRICT OF COLUMBIA,DC,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,TRUE,317323,344356,0.921496939
2020,DISTRICT OF COLUMBIA,DC,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,TRUE,18586,344356,0.053973214
2020,DISTRICT OF COLUMBIA,DC,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,TRUE,2036,344356,0.005912486
2020,DISTRICT OF COLUMBIA,DC,US PRESIDENT,"HAWKINS, HOWIE",DC STATEHOOD GREEN,TRUE,1726,344356,0.005012255
2020,DISTRICT OF COLUMBIA,DC,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",INDEPENDENT,TRUE,855,344356,0.002482896
